"Location ID","Name","Type","Comment","Country","State","County","Latitude","Longitude","Horizontal Datum","Horizontal Collection Method","Vertical Datum","Vertical Collection Method","Location Groups","Elevation","Elevation Unit","Standards","EA_Closed Date","EA_EMS When Created","EA_EMS When Updated","EA_EMS Who Created","EA_EMS Who Updated","EA_Established Date","EA_Well Tag ID"
"0500897","VERNON RI WELL BH-11","Well","MONITORING WELL LOCATED 560 M NORTH OF RAPID INFILTRATION SITE","","","","50.2389","-119.3239","","1:50,000 scale map","","","382","","","","","11/1/1996 10:42:36 AM","2/23/2021 5:41:53 PM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","11/30/1984",""
"0500898","VERNON RI WELL BH-14","Well","MONITORING WELL LOCATED 665 M NORTH OF RAPID INFILTRATION SITE","","","","50.24","-119.3247","","1:50,000 scale map","","","382","","","","","11/1/1996 10:42:36 AM","2/23/2021 5:41:53 PM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","11/30/1984",""
"0500901","BAILEY C @ MOUTH KALAMALKA L","River, Stream, or Creek","ON HELMUT WEST PROPERTY EAST OF RR TRACKS. NEAR LAKESHORE AT MARSDEN SITE BELOW SPRAY IRRIGATION","","","","50.1797","-119.3392","","1:50,000 scale map","","","382","","","","","11/1/1996 10:42:36 AM","7/17/2001 8:49:13 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","11/30/1984",""
"0500905","TECH. CORP WELL NO. 1 BEAVERDELL (PE00444)","Well","WELL NO 1 EAST OF TECH POND INFILTRATION BETWEEN TECH POND ANDWEST KETTLE RIVER","","","","49.44","-119.0933","","1:50,000 scale map","","","444","","","","","11/1/1996 10:42:36 AM","2/23/2021 5:41:53 PM","Created by  EMS from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson","9/18/1990",""
"0500910","COMO RD.; GRAND FORKS","Air Quality","EAST SIDE OF COMO RD. 50 M N. OF CARSON RD. IN GRAND FORKS","","","","49.0083","-118.4419","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:37 AM","7/17/2001 8:49:16 AM","Created by  EMS from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson","11/30/1984",""
"0500911","OKANAGAN L. @ PEACHLAND CR.","Lake or Pond","ABOUT 250 M OFFSHORE FROM MOUTH PEACHLAND CR IN WATER 12 M DEEP","","","","49.7389","-119.7597","","1:50,000 scale map","","","263","","","","","11/1/1996 10:42:37 AM","7/11/2007 2:34:36 PM","Created by  EMS from 80 Southern Region, Penticton","Updated by Vic Jensen from 80 Southern Region, Penticton","9/18/1990",""
"0500912","OKANAGAN L. @ TREPANIER CR.","Lake or Pond","ABOUT 25 M OFFSHORE OF MOUTH TREPANIER CR. IN WATER 12 M DEEP","","","","49.7821","-119.7114","","1:50,000 scale map","","","263","","","","","11/1/1996 10:42:37 AM","7/11/2007 2:35:18 PM","Created by  EMS from 80 Southern Region, Penticton","Updated by Vic Jensen from 80 Southern Region, Penticton","9/18/1990",""
"0500915","VERNON STP @ PARSHALL FLUME","In-Plant","Sample roughly in middle of flume","","","","50.2572","-119.2972","","1:50,000 scale map","","","12215","","","","","11/1/1996 10:42:37 AM","7/17/2001 8:49:17 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","11/30/1984",""
"0500919","WARD LAKE @ CENTRE NEAR GRAND FORKS","Lake or Pond","IN OPEN WATER AT APPROXIMATE GEOGRAPHIC CENTRE OF LAKE","","","","49.04295","-118.476435","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","","","11/1/1996 10:42:37 AM","7/13/2010 2:16:02 PM","Created by  EMS from 80 Southern Region, Penticton","Updated by Vic Jensen from 80 Southern Region, Penticton","11/30/1984",""
"0500923","VERNON RI; SEEPAGE BELOW OKANAGAN AVE.","Seepage or Seepage Pools","SAMPLE AT TOE OF BANK S.E. OF CUL-DE-SAC","","","","50.2436","-119.3186","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:37 AM","7/17/2001 9:06:57 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","11/30/1984",""
"0500924","VERNON STP - DISCHARGE FROM STORAGE","In-Plant","SAMPLE FROM HOSE JUST INSIDE DOOR OF RESERVOIR PUMPHOUSE","","","","","","","","","","382","","","","","11/1/1996 10:42:37 AM","7/17/2001 8:49:19 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","11/30/1984",""
"0500925","OLIVER - STP - IRRIGATION STORAGE RESERVOIR","Irrigation Spray/Sludge","STORAGE RESERVOIR - TO GOLF COURSE IRRIGATION","","","","49.1794","-119.585","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:37 AM","7/17/2001 8:49:20 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/28/1994",""
"0500928","MISSEZULA LAKE","Lake or Pond","APPROXIMATE GEOGRAPHIC CENTRE OF MISSEZULA LAKE","","","","49.7767","-120.5058","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:37 AM","7/11/2007 2:38:01 PM","Created by  EMS from 80 Southern Region, Penticton","Updated by Vic Jensen from 80 Southern Region, Penticton","11/30/1984",""
"0500932","LORNE LAKE (PE00261)","Lake or Pond","LORNE L. AT APPROXIMATE GEOGRAPHIC CENTRE","","","","49.4046","-120.4098","","1:50,000 scale map","","","261","","","","","11/1/1996 10:42:37 AM","2/7/2023 11:16:15 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","9/25/1990",""
"0500934","WOLFE LAKE (PE00261)","Lake or Pond","SAMPLED AT APPROXIMATE GEOGRAPHIC CENTRE","","","","49.4328","-120.3239","","1:50,000 scale map","","","261","","","","","11/1/1996 10:42:37 AM","7/27/2007 8:15:41 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by Vic Jensen from 80 Southern Region, Penticton","9/25/1990",""
"0500936","WEYERHAUSER WEST REFUSE WELL; PRINCETON","Well","WEYERHAUSER WEST WELL 200 M. SOUTH OF OLD HEDLEY RD","","","","49.4606","-120.4869","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:37 AM","7/17/2001 8:49:23 AM","Created by  EMS from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton","11/30/1984",""
"0500937","WEYERHAUSER EAST REFUSE WELL ;PRINCETON","Well","WEYERHAUSER EAST WELL 200 M. SOUTH OF OLD HEDLEY RD","","","","49.460602","-120.486902","","","","","","","","","","11/1/1996 10:42:37 AM","11/18/2009 12:56:06 PM","Created by  EMS from 80 Southern Region, Penticton","Updated by ROD ZIMMERMAN from 80 Southern Region, Penticton","11/30/1984",""
"0550501","QUESNEL WEST FRASER","Air Quality","PERMITTEE STATION Comments: Created by automated process from ADAMS data.","","","","53.005277","-122.497222","","1:50,000 scale map","","","","539","m","","1/3/2007","3/6/2008 9:31:16 AM","1/28/2010 5:35:55 PM","Created by   from 50 Cariboo, Williams Lake","Updated by  EMS from 50 Cariboo, Williams Lake","1/12/1990",""
"0550502","WILLIAMS LAKE COLUMNEETZA SCHOOL","Air Quality","SHARED STATION - MINISTRY AND NAPS Comments: Created by automated process from ADAMS data.","","","","52.14428","-122.150391","","1:50,000 scale map","","","","631","m","","","3/6/2008 9:31:16 AM","5/6/2016 3:24:25 PM","Created by   from 50 Cariboo, Williams Lake","Updated by Sharon Gunter from 50 Cariboo, Williams Lake","4/15/1992",""
"0600002","N.THOMPSON R. AT MCLURE","River, Stream, or Creek","SAMPLE RIVER AT SITE OF MCLURE FERRY","","","","51.0403","-120.2397","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:37 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600003","GUICHON CR AT MOUTH","River, Stream, or Creek","LOWER NICOLA. GO 0.3 MI S. OF HWY 8 ON MARSHALL RD, THEN 0.15 MI WEST. SAMPLE 2/3 ACROSS BRIDGE, 08LG004, S- 3","","","","50.1481","-120.8769","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:37 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600004","THOMPSON R. AT SAVONA","River, Stream, or Creek","SAMPLE AT SOUTH BANK BY COMPRESSOR STATION ABOUT 50 METERS WEST OF BRIDGE, 08LF033, S-4","","","","50.75","-120.8742","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600005","THOMPSON R. AT SPENCES BRIDGE","River, Stream, or Creek","At north end of Spences Bridge take first exit and immediately turn left down hill across tracks past CNR Y.  Sample off gravel bar upstream of side channel.","","","","50.4189","-121.3556","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","10/15/1998 9:20:08 AM","Created by  EMS from 30 Southern Region, Kamloops","Updated by Bob Grace from 30 Southern Region, Kamloops","11/30/1984",""
"0600009","CLINTON CR NEAR MOUTH","River, Stream, or Creek","RIGHT OFF HWY 97 0.8 MI N. OF CLINTON. SITE IS  4.1 MI E. JUSTDOWNSTREAM OF BRIDGE OVER CREEK.  08LF064, S-9","","","","51.1111","-121.4867","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600011","FRASER RIVER AT MARGUERITE","River, Stream, or Creek","Approximately 47 km north of Williams Lake along West Fraser Road. Acess from Marguerite Ferry Road; sampled from right bank. Water Survey Station 08MC018.","","","","52.5294","-122.44635","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","10/1/2019 8:48:32 AM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Katy Fraser from 50 Cariboo, Williams Lake","11/30/1984",""
"0600012","BRIDGE C. AT HOUSEMAN RD.","River, Stream, or Creek","SAMPLE FROM CENTRE OF BRIDGE ON HOUSEMAN RD., ABOUT 4 MI FROM HWY 97 ON BUFFALO CREEK RD.  08LA005 S-12","","","","51.7047","-121.1756","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600013","WILLIAMS LAKE R. AT LAKE OUTLET","River, Stream, or Creek","SAMPLE FROM CENTRE OF BRIDGE ON HWY 20","","","","52.1219","-122.1306","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600014","WILLIAMS LAKE R. NR GRVL PIT BR.","River, Stream, or Creek","SAMPLE AT CULVERT ABOUT 1.2 MI FROM MCKENZIE AVE ON ROAD WHICHPASSES BY WMS LAKE GARBAGE DUMP, S-14","","","","52.1489","-122.1797","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600016","BOSS CR ABOVE HENDRIX CR","River, Stream, or Creek","SAMPLE AT BRIDGE ON ROAD TO BRYNNOR MINES ABOUT 35MI FROM 100 MILE HOUSE","","","","51.9456","-120.705","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600017","BONAPARTE R. U/S CLINTON CR.","River, Stream, or Creek","SAMPLE FROM CENTRE OF BRIDGE AT RANCH ABOUT ONE MILE PAST STATION S-9","","","","51.1164","-121.4697","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600019","FRASER R. AT QUESNEL BRIDGE","River, Stream, or Creek","SAMPLE MIDSTREAM FROM OLD WOODEN BRIDGE TO WEST QUESNEL","","","","52.9764","-122.4989","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600020","STUMBLES CREEK AT HWY 8","River, Stream, or Creek","SAMPLE AT CULVERT BENEATH HWY 8 ABOUT 0.3 MI W. OF LOWER NICOLA. CREEK RUNS THROUGH STOCK PENS AT THIS POINT. 08LG019, S-20","","","","50.1517","-120.8856","","1:50,000 scale map","","","11478","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600021","SAN JOSE R. AT OUTLET OF LAC LA HACHE","River, Stream, or Creek","SAMPLE AT BRIDGE ON ROAD FROM HWY 97 TO WRIGHT STN","","","","51.8733","-121.6667","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600022","CUISSON R. NEAR ALEXANDRIA","River, Stream, or Creek","SAMPLE AT CULVERT ON HWY 97 ABOUT 6 MI N. OF MARGUERITE FY.","","","","52.6072","-122.4619","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600023","BARRIERE R. AT MOUTH","River, Stream, or Creek","SAMPLE MIDSTREAM FROM OLD WOODEN BRIDGE BY BUSINESS DISTRICT OF TOWN OF BARRIERE.","","","","51.1878","-120.1253","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600024","CHILCOTIN R. AT FARWELL CANYON","River, Stream, or Creek","SAMPLE FROM R AT SHORE NEAR DESERTED FARM ON RD 0.2 M WEST OF WOODEN BRIDGE ON CHILCOTIN SFOREST RD","","","","51.8314","-122.5661","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600025","N. THOMPSON R. AT BIRCH ISLAND","River, Stream, or Creek","SAMPLE MIDSTREAM FROM OLD BRIDGE SOUTH OF HWY 5.","","","","51.6019","-119.9125","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600026","WITCHES BROOK NEAR MOUTH","River, Stream, or Creek","SAMPLE AT CULVERT ON ROAD TO HIGHLAND VALLEY ABOUT 2 MI W. OF LOGAN LAKE.","","","","50.4961","-120.8419","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600027","STEIN R. NEAR THE MOUTH","River, Stream, or Creek","SAMPLE AT BRIDGE ON ROAD ALONG W. BANK OF FRASER R. ABOUT 4 MIN. OF LYTTON FERRY.  08MF011, S-27","","","","50.2861","-121.6306","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600030","DEADMAN R. ABOVE CRISS CREEK","River, Stream, or Creek","SAMPLE FROM BRIDGE ABOUT 11 MI NNW. OF SAVONA ON ROAD TO MOWICH LAKE.","","","","50.9006","-120.9739","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600031","CLEARWATER R. AT CLEARWATER","River, Stream, or Creek","SAMPLE MIDSTREAM FROM BRIDGE ON HWY 5","","","","51.6492","-120.0672","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600032","CUISSON CR. ABOVE GIBRALTAR","River, Stream, or Creek","SAMPLE ABOVE PT. OF GIBRALTAR DISCHARGE TO CUISSON CR.","","","","52.5758","-122.2942","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600033","GIBRALTAR(416)E CUISSON CR BELOW SEEPAGE POND","River, Stream, or Creek","SAMPLE DOWNMSTREAM OF PT. WHERE SEEPAGE DAM DRAINAGE ENTERS CUISSON CR.","","","","52.5761","-122.2997","","1:50,000 scale map","","","416","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","8/10/1990",""
"0600034","QUESNEL R. AT LIKELY","River, Stream, or Creek","SAMPLE AT HIGHWAY BRIDGE IN LIKELY.","","","","52.6156","-121.5714","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:38 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600036","HORSEFLY R. AT HORSEFLY","River, Stream, or Creek","SAMPLE FROM BRIDGE BESIDE HORSEFLY POST OFFICE.","","","","52.3328","-121.4139","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:39 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600037","MOSQUITO (PE5553) WILLOW R BELOW MOSQUITO CR","River, Stream, or Creek","SAMPLE AT BRIDGE ABOUT 1 MI DOWNSTREAM FROM WELLS.","","","","53.1178","-121.5881","","1:50,000 scale map","","","5553","","","","","11/1/1996 10:42:39 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600038","PUKAIST CREEK NEAR MOUTH","River, Stream, or Creek","APPROX.2.0 KM WEST OF SPENCES BRIDGE ON HWY 8, TURN NORTH ALONG OLD WAGON ROAD, PROCEED FOR 11.5 KM  TO CREEK.","","","","50.5064","-121.2681","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:39 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600041","RAFT R. EAST OF CLEARWATER","River, Stream, or Creek","SAMPLE AT BRIDGE ON HWY 5 ABOUT 3.5 MI E. OF CLEARWATER.","","","","51.6361","-119.9708","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:39 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600042","DEAN RIVER AT ANAHIM LAKE","River, Stream, or Creek","Sampled from upstream side of Christensen Road bridge in Anahim Lake, BC.","","","","52.4673","-125.29104","","GOAT- 1:20,000 TRIM (NAD83)","","","","","","","","11/1/1996 10:42:39 AM","9/26/2019 4:00:26 PM","Created by  EMS from 50 Cariboo, Williams Lake","Updated by Katy Fraser from 50 Cariboo, Williams Lake","11/30/1984",""
"0600050","LOON CR AT LOON LAKE INLET","River, Stream, or Creek","IN SECTION OF CK UNAFFECTED BY LOON LAKE","","","","51.1361","-121.1628","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:39 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600054","SKUHUN CR. NEAR THE MOUTH","River, Stream, or Creek","SAMPLE FROM BRIDGE ON HWY 8 ABOUT 13 MI SE OF SPENCES BR.","","","","50.2922","-121.1744","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:39 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600061","CAMPBELL CR AT HIGHWAY 1","River, Stream, or Creek","SAMPLE AT HWY 1 ABOUT 11 MI EAST OF KAMLOOPS","","","","50.655","-120.0811","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:39 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600063","SINMAX CR. AT MOUTH","River, Stream, or Creek","Sinmax Creek at bridge at Agate Bay Resort. Approx 250m upstream of creek mouth (and Adams Lake)","","","","51.078048","-119.788753","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:39 AM","9/20/2021 4:11:50 PM","Created by  EMS from 30 Southern Region, Kamloops","Updated by Sheldon Reddekopp from 30 Southern Region, Kamloops","11/30/1984",""
"0600064","HOMESTAKE CREEK AT AGATE BAY ROAD","River, Stream, or Creek","Homestake Ck just upstream of where it crosses Agate Bay Road.","","","","51.107688","-119.833859","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:39 AM","9/20/2021 4:15:24 PM","Created by  EMS from 30 Southern Region, Kamloops","Updated by Sheldon Reddekopp from 30 Southern Region, Kamloops","11/30/1984",""
"0600065","CHASE CREEK NEAR MOUTH","River, Stream, or Creek","SAMPLE CREEK APPROX. 25 M. ABOVE S. THOMPSON R.","","","","50.8178","-119.6892","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:39 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600066","BLUE RIVER NEAR MOUTH","River, Stream, or Creek","0.7MI E FRM HWY 5 ON ANGUS HORNE ST AROUND ELEANOR LAKE TO RR,0.5MI TO Y IN RD, L FOR 0.5MI TO BRIDGE. SAMPLE RIVER HERE","","","","52.1181","-119.3025","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:39 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600067","QUILCHENA CR AT HIGHWAY 5","River, Stream, or Creek","SAMPLE AT HWY 5 BRIDGE AT QUILCHENA, 68 KM S OF KAMLOOPS.","","","","50.1592","-120.5144","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:39 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600069","LOUIS CR AT HIGHWAY 5","River, Stream, or Creek","SAMPLE AT BRIDGE ON HIGHWAY 5","","","","51.135","-120.1222","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600070","PAUL CR AT HIGHWAY 5","River, Stream, or Creek","SAMPLE AT CULVERT UNDER HIGHWAY #5 BY PAUL LK TURNOFF","","","","50.7083","-120.325","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600071","TRANQUILLE RIVER AT MOUTH","River, Stream, or Creek","SAMPLE AT BRIDGE ABOUT 1 KM WEST OF TRANQUILLE SCHOOL","","","","50.7242","-120.5286","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600073","HAT CREEK AT HIGHWAY 12","River, Stream, or Creek","SAMPLE CREEK 1 KM WEST OF HIGHWAY 97 ON HIGHWAY 12","","","","50.8847","-121.4094","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600074","CACHE CREEK AT HIGHWAY 97","River, Stream, or Creek","SAMPLE FROM BRIDGE ON HWY 97 IN VILLAGE OF CACHE CREEK","","","","50.81","-121.3247","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600075","111 MILE CR. NEAR MOUTH - LLH STN. RD.","River, Stream, or Creek","1.6 MILES WEST OF HWY.97 ON LLH STN.RD.","","","","51.7928","-121.4622","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600076","FORBES CR. AT MOUTH","River, Stream, or Creek","ON HWY 97 4MI NORTH OF LAC LA HACHE","","","","51.8486","-121.5864","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600085","BORLAND CR. AT HWY 97","River, Stream, or Creek","SAMPLE BELOW BRIDGE AT 150 MILE HOUSE 10 MILES S OF WILLIAMS LAKE","","","","52.1106","-121.9294","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600088","SINMAX CREEK ABOVE HOMESTAKE CREEK","River, Stream, or Creek","SAMPLE FROM BRIDGE ON FARMER`S DRIVEWAY 17 MI IN FROM LOUIS CREEK","","","","51.1047","-119.8383","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","7/13/2017 1:41:41 PM","Created by  EMS from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops","11/30/1984",""
"0600091","NICOLA R AT DOUGLAS LAKE OUTLET","River, Stream, or Creek","SAMPLE UNDER BRIDGE ON INDIAN RESERVE AT DOUGLAS LK OUTLET LOCATED APPROX. 16 KM. EAST OF HWY 5 ON DOUGLAS LK ROAD.","","","","50.139734","-120.283419","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","","","11/1/1996 10:42:40 AM","4/19/2021 2:32:28 PM","Created by  EMS from 30 Southern Region, Kamloops","Updated by Dennis Einarson from 30 Southern Region, Kamloops","11/30/1984",""
"0600092","NICOLA R AT DOUGLAS LAKE INLET","River, Stream, or Creek","SAMPLE AT BRIDGE AT EAST END OF LAKE ON DOUGLAS LK RANCH. SITEIS LOCATED APPROX. 23 KM EAST OF HWY 5 ON DOUGLAS LK RD.","","","","50.16683","-120.205706","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","","","11/1/1996 10:42:40 AM","4/19/2021 2:39:57 PM","Created by  EMS from 30 Southern Region, Kamloops","Updated by Dennis Einarson from 30 Southern Region, Kamloops","11/30/1984",""
"0600094","NICOLA R AT NICOLA LAKE INLET","River, Stream, or Creek","ONE KM S OF KOKANEE BEACH STORE (HWY 5-NICOLA LK). TURN EAST THROUGH INDIAN RESERVE FOR 0.4 KM TO NICOLA RIVER.","","","","50.204","-120.48","","Google Earth, Google Maps, or other Satellite Imagery","","","","","","","","11/1/1996 10:42:40 AM","8/27/2025 3:31:46 PM","Created by  EMS from 30 Southern Region, Kamloops","Updated by Jolene Raggett from 30 Southern Region, Kamloops","11/30/1984",""
"0600103","SAN JOSE R. AT ENTERPRISE RD.","River, Stream, or Creek","TAKE ENTERPRISE RD APPROX 23 MILES SOUTH OF WILLIAMS LAKE SAMPLE AT BRIDGE NEAR SAWMILL SITE APPROX ONE HALF MILE FROM HWY 9","","","","51.9725","-121.8097","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600105","BORLAND CR. AT SUGAR CAN","River, Stream, or Creek","5 MILES SOUTH OF WILLIAMS LAKE TAKE SUGAR CANE RD 0.6 MILES TOBRIDGE JUST PAST SUGAR CANE VILLAGE","","","","52.1044","-121.9944","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600106","SAN JOSE R. AT ONWARD","River, Stream, or Creek","TAKE SUGAR CANE RD 5 MILES S OF WILLIAMS LK ON HWY97. GO 3 M TO ONWARD RANCH. SAMPLE AT BRIDGE NEAR BIG RED BARN","","","","52.0769","-121.9911","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","","Created by  EMS from 50 Cariboo, Williams Lake","","11/30/1984",""
"0600110","WITCHES BROOK BLW. QLTNTN LK","River, Stream, or Creek","1.6KM W OF LORNEX ACCESS RD. TURN N & FOLLOW TAILINGS LINE FOR0.6 KM. SAMPLE 150 M N AT BRIDGE","","","","50.2658","-121.2197","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","","Created by  EMS from 30 Southern Region, Kamloops","","11/30/1984",""
"0600112","BROOK CREEK ABOVE WATER INTAKE CWS","River, Stream, or Creek","BROOK CREEK DIRECTLY ABOVE BROOKMERE WATER INTAKE","","","","49.8153","-120.875","","1:50,000 scale map","","","","","","","","11/1/1996 10:42:40 AM","2/24/1997 9:58:24 AM","Created by  EMS from 30 Southern Region, Kamloops","Updated by COLLEEN LAVIOLETTE from 30 Southern Region, Kamloops","11/30/1984",""
