"location_id","name","type","comment","country","state","county","latitude","longitude","horizontal_datum","horizontal_collection_method","vertical_datum","vertical_collection_method","location_groups","elevation","elevation_unit","standards","ea_closed_date","ea_ems_when_created","ea_ems_when_updated","ea_ems_who_created","ea_ems_who_updated","ea_established_date","ea_well_tag_id"
"E101157","BBY PE3735 FINAL DISCHARGE","Outfall","TAKEN FROM OUTFALL AT FRASER RIVER SHORELINE SOUTH OF PLANT","","","","49.1853","-122.9675","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:07,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101158","NORTHAIR. BELLAMY LK DISCHARGE (PE-04106)","Ditch or Culvert","","","","","50.1261","-123.1061","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:07,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101159","NORTHAIR. DISCH TO ANOMALY CK (PE-04106)","Ditch or Culvert","TAKEN AT OUTLET OF SETTLING POND TO ANOMALY CK.","","","","50.1297","-123.1103","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:07,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101161","NORTHAIR. 2800 DSCH - ANOMALY CR (PE-04106)","Ditch or Culvert","","","","","50.1214","-123.1019","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:07,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101162","TILBURY CEMENT. COOLING WATER DSCH (PE-04513)","Outfall","SUMP IN MONITORING BUILDING Comments:   LEGAL COMMENTS:  THE FRASER RIVER, NEAR PL:34110 LD: 36 NEW WESTMINISTER 2 DL 135 GP 2 PL 23570 S&E PL 22258 AND 11 DL 27/134/135 GP 2 PL 34110 AND PCL D DL 129 GP 2 REF PL 49757 AND LOTS 18&19 DL 481 DL 481 GP 2 PL 49682 PID 000-948-462","","","","49.1463","-123.0279","","GOAT- orthoimagery (NAD83)","","","4513","","","",NA,1996-11-01 10:44:08,1998-04-03 15:35:21,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1984-11-30,""
"E101164","WESTSHORE TERMINALS PE-6819 DOMESTIC EFF","Outfall","TAKEN FROM SEPTIC TANK PUMPING CHAMBER ADJACENT TO OPERATIONSCONTROL CENTER Comments:   LEGAL DESCRIPTION:","","","","49.0122","-123.1607","","GOAT- orthoimagery (NAD83)","","","6819","","","",NA,1996-11-01 10:44:08,1998-04-03 15:36:00,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1984-11-30,""
"E101165","WESTSHORE TERMINALS PE-6819 PROCESS EFFL","Outfall","TAKEN FROM TREATED EFFLUENT DISCHARGE LINE AT OUTFALL LOCATEDIN RIP RAP SHORELINE SW OF SEDIMENTATION BASIN","","","","49.0166","-123.1692","","GOAT- orthoimagery (NAD83)","","","6819","","","",NA,1996-11-01 10:44:08,1998-04-03 15:36:31,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1984-11-30,""
"E101166","PMTI PE-6837 TREATED EFFLUENT","Infiltration Pond","TAKEN FROM VALVE ON DISCHARGE PIPE LOCATED INSIDEEFFLUENT TREATMENT BLDG Comments:   LEGAL DESCRIPTION:  18.87 HECTARE PARCEL CONTAINED WITHIN NW 1/4, SEC. 25, TP. 12, N.W.D. 0.26 HECTARE RECTANGULAR SECTION CONTAINED IN THE NORTHERN HALF OF L.S. 1, SEC. 35, TP. 12, N.W.D. WITHIN A B.C. HYDRO POWER AUTHORITY RIGHT OF WAY.","","","","49.2466","-122.5075","","Geographic Positioning System (Datum not known)","","","6837","","","",NA,1996-11-01 10:44:08,1997-12-08 09:49:45,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by   from 20 Lower Mainland, Surrey",1984-11-30,""
"E101178","DEL PE182 FIRE QUENCH WATER TO FRASER R","Outfall","","","","","","","","","","","","","","",NA,1996-11-01 10:44:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101179","MATSQ PE336 SPRAYED EFFLUENT","Irrigation Spray/Sludge","TAKEN FROM DISCHARGE OF  NUMBER TWO AERATION POND","","","","49.0744","-122.3803","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101180","N WEST PE414 COOLING WATER","Outfall","","","","","49.2217","-122.8903","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101181","SQU PE1749 FINAL DISCHARGE","Seepage or Seepage Pools","TAKEN FROM PUMPING CHAMBER BEHIND SERVICE BLDG","","","","49.6839","-123.1706","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101183","RCHMND PE2063 COOLING WATER DISCH","Outfall","TAKEN FROM COOLING WATER CANAL INSIDE PROCESS BLDG","","","","49.1969","-123.0919","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:08,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101203","ABTSFD PE4732 AT FINAL DISCHARGE","Outfall","AT OUTFALL TO B.C. HYDRO RAILWAY DITCH 50 FEET NORTHWEST FROM OIL SEPARATOR","","","","49.0447","-122.2792","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:09,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101204","N VAN D PE18 SEWER OUTFALL","Outfall","TAKEN WITH COMPANY`S SAMPLE PUMP ON DOCK","","","","49.2989","-123.0119","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:09,2017-07-13 13:41:41,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1984-11-30,""
"E101205","N VAN D PEI8 EXFILTRATION POND","Seepage or Seepage Pools","","","","","49.2989","-123.0122","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:09,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101206","PT MOOD PE38 FINAL DISCHARGE","Outfall","TAKEN AT DISCHARGE ON FORESHORE AT MARKETING      TERMINAL","","","","49.2886","-122.8958","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:09,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101207","DEL TILBURY IS PE41 FINAL DISCHARGE","Outfall","TAKEN FROM SMALL VALVE ON DISCHARGE PIPE UNDER SHORE END OF WHARFARF","","","","49.1478","-123.0114","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:09,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101208","PE-00138 COPL - SAMPLING POINT FOR EFFLUENT POND TO HOWE SOUND","Outfall","AUTHORISED SAMPLING POINT FOR DISCHARGE OF EFFLUENT POND WATER (MARINE RECEIVING ENVIRONMENT) AT OUTFALL TO HOWE SOUND Comments:   OTHER LEGAL REQUIREMENTS:  ANNUAL CRAB SURVEY ANALYSING CRAB TISSUE TAKEN FROM HOWE SOUND FOR TOTAL MERCURY   REQUIRED DATE 1990/02/01 ONGOING COMPLETION DATE","","","","49.6844","-123.1628","","1:50,000 scale map","","","138","","","",NA,1996-11-01 10:44:09,2000-09-21 14:42:16,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1990-05-17,""
"E101209","MAPLE RI HANEY PE260 FINAL EFFLUENT","Outfall","TAKEN FROM VIBRATING SCREEN BEHIND PLANT","","","","49.2214","-122.5647","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:10,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101210","MAPLE RI HANEY PE260 ACID COOLING WATER","Outfall","","","","","49.2214","-122.5647","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:10,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101211","MAPLE RI HANEY PE260 NON ACID COOLING WATER","Outfall","","","","","49.2214","-122.5647","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:10,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101212","COQ FRASER MILLS PE412 COOLING WATER","Outfall","TAKEN FROM SMALL VALVE ON MAIN DISCHARGE PIPE IN  PIT OF PUMP HHOUSE, 370 M SOUTH AND 150 M.E OF NW CORNER OF PCL 3","","","","49.225","-122.8591","","GOAT- orthoimagery (NAD83)","","","412","","","",NA,1996-11-01 10:44:10,1998-04-03 15:38:41,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1990-05-17,""
"E101213","IOCO PE445 NO 1 SEPARATOR OUTFALL","Outfall","COMBINED FLOW OF SOUTH # 1 SEPARATOR Comments:   DL 256, PLAN 2891, C/T 9862E TO BURRARD INLET COVERED BY VANCOUVER POR T CORPORATION LEASE NO. V-1605","","","","49.3005","-122.8828","","GOAT- orthoimagery (NAD83)","","","445","","","",NA,1996-11-01 10:44:10,1997-09-09 15:35:14,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1990-05-18,""
"E101214","BBY PE1133 MUD POND","Seepage or Seepage Pools","","","","","49.2892","-122.9097","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:10,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101215","PT MOOD PE1243 COLLING WATER OUTFALL","Outfall","DISCHARGE LINES","","","","49.28","-122.8636","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:10,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101217","N WEST PE1664 BOYD AVE DISCHARGE","Ditch or Culvert","TAKEN AT OUTFALL TO BOYD AVE DITCH","","","","49.1897","-122.9506","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:10,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101218","N WEST PE1664 STREAM CONDENSATE","Outfall","","","","","49.1897","-122.9506","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:10,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101222","PILLSBURY CANADA PE-1684 JAM JUICE CAN COOLER","Outfall","DISCHARGE COOLING WATER FROM JAM AND JUICE CAN COOLERAPPENDIX 01","","","","49.1173","-121.9933","","GOAT- orthoimagery (NAD83)","","","1684","","","",NA,1996-11-01 10:44:10,1998-05-21 19:46:39,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1990-05-18,""
"E101224","PILLSBURY CANADA PE-1684 HORIZONTAL RETORTS","Outfall","MAIN CANNERY COOLING WATER OUTFALL-APPENDIX 02","","","","49.1175","-121.9933","","GOAT- orthoimagery (NAD83)","","","1684","","","",NA,1996-11-01 10:44:10,1998-05-21 19:46:39,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1990-05-18,""
"E101225","PILLSBURY CANADA PE-1684 FREEZER DEFROST H2O","Outfall","DEFROST WATER OUTFALL-APPENDIX 04","","","","49.1164","-121.9956","","GOAT- orthoimagery (NAD83)","","","1684","","","",NA,1996-11-01 10:44:10,1998-05-21 19:46:39,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by  EMS from 20 Lower Mainland, Surrey",1990-05-18,""
"E101227","SQU PE1700 CANADIANOXY - DITCH WATER","Ditch or Culvert","Comments:   LOT D, PCL 1, DL 486 AND 4271 BCR LEASE 1658 & TSA 238, PL 14521, GP1, NWD","","","","49.6911","-123.1586","","1:50,000 scale map","","","1700","","","",NA,1996-11-01 10:44:10,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1993-01-22,""
"E101230","VAN FT GORE AVE PE1813 EFFLUENT","Outfall","","","","","49.2831","-123.0831","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:10,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101232","WESTERN STEEL PE-2087 STORM WATER (1.1)","Outfall","STORM WATER TO NORTH DITCH (1.1)","","","","49.2035","-123.1077","","GOAT- orthoimagery (NAD83)","","","2087","","","",NA,1996-11-01 10:44:10,1998-04-03 15:39:28,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1990-05-18,""
"E101233","WESTERN CANADA STEEL PE-2087 COOLING WATER","Outfall","TAKEN AT INFLOW TO COOLING WATER POND-APPENDIX 03","","","","49.2028","-123.1058","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:10,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1990-05-18,""
"E101234","WESTERN CANADA STEEL PE-2087 STP","Seepage or Seepage Pools","TAKEN AFTER FINAL CELL OF SEWAGE TREATMENT PLANT-APPENDIX 04","","","","49.2028","-123.1058","","1:50,000 scale map","","","2087","","","",NA,1996-11-01 10:44:10,2024-02-02 15:36:32,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Robert Gibson from 20 Lower Mainland, Surrey",1990-05-18,""
"E101238","PT MOOD PE2140 COMBINED OUTFALL","Outfall","DISCHARGE FROM TURBINE CONDENSERS AND DEBARKER-APPENDIX 01 Comments:   LOTS 1,2,3 OF TIDAL LANDS AND LAND COVERED BY WATER (PLAN WITH FEE DEPOSITED 75962E) FRONT","","","","49.28","-122.8528","","1:50,000 scale map","","","2140","","","",NA,1996-11-01 10:44:10,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1990-05-28,""
"E101239","CHWK ROSEDALE PE-2234 COOLING WATER","Outfall","TAKEN FROM SAMPLING STATION EAST OF COMPRESSOR STATIONFERRY SLOUGH OF THE FRASER RIVER Comments:   LEGAL DESCRIPTION: PARCEL A, CHEAM INDIAN RESERVE NUMBER 1, PLAN 31218, NWD    -   FERRY SLOUGH OF THE FRASER RIVER","","","","49.1987","-121.784","","GOAT- orthoimagery (NAD83)","","","2234","","","",NA,1996-11-01 10:44:10,1998-04-03 15:40:06,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1990-05-29,""
"E101240","PT COQ PE2350 REFINERY","Outfall","","","","","49.2533","-122.7606","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:10,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101241","PT COQ PE2350 MILLING","Outfall","","","","","49.2539","-122.7608","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:11,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101242","COQ PE2516 RECYCLE POND","Seepage or Seepage Pools","","","","","49.2236","-122.8281","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:11,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101244","TREE ISLAND IND. PE-3190 PROCESS EFFL 01","Seepage or Seepage Pools","END OF PIPE DISCHARGE TO WESTERNMOST INFILTRATION LAGOON","","","","49.1864","-122.9603","","1:50,000 scale map","","","3190","","","",NA,1996-11-01 10:44:11,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1990-05-17,""
"E101245","TREE ISLAND IND. PE-3190 COOLING WATER 02","Outfall","AT OUTFALL AT EAST END DISCHARGING NORTH","","","","49.1889","-122.9569","","1:50,000 scale map","","","3190","","","",NA,1996-11-01 10:44:11,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1990-05-17,""
"E101251","CHEVRON CANADA PE-4970 AREA 1/STORM/PROCESS/GROUNDWATER","Outfall","TAKEN AT FINAL BASIN OUTFALL ON FORESHORE","","","","49.2912","-123.0062","","GOAT- orthoimagery (NAD83)","","","4970","","","",NA,1996-11-01 10:44:11,2003-04-08 10:39:12,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Alan Chor from 20 Lower Mainland, Surrey",1990-05-18,""
"E101255","SQU OSPREY. RUNOFF POND (PE-06816)","Ditch or Culvert","OUTFALL FROM RUNOFF POND-APPENDIX 02","","","","49.9422","-123","","1:50,000 scale map","","","6816","","","",NA,1996-11-01 10:44:11,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1990-05-25,""
"E101263","CANADIANOXY PR-1698 LANDFILL","Landfill","N/A Comments:   THE PERMIT AUTHORIZES 765 M3/Y WET FIBROUS ASBESTOS AND 3210 M3/Y SOLAR SALT SLUDGE","","","","49.303","-123.0142","","GOAT- orthoimagery (NAD83)","","","1698","","","",NA,1996-11-01 10:44:11,1998-04-30 14:28:00,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1990-05-16,""
"E101268","SRY GRACE RD PR5368 LANDFILL","Landfill","","","","","49.1853","-122.8992","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:11,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101279","LAFARGE CANADA. INFILTRATION POND (PE-02439)","Outfall","TAKEN AT OUTFALL FROM TRUCK WASH CELLS-APPENDIX 01","","","","49.157","-123.0073","","GOAT- orthoimagery (NAD83)","","","2439","","","",NA,1996-11-01 10:44:12,1998-04-03 15:41:11,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1990-05-25,""
"E101298","RCHMND CEMENT. WASHDOWN WATER (PE-02976)","Ditch or Culvert","","","","","49.1539","-123.0103","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:12,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101299","RCHMND PE2976 CEMENT WASHDOWN WATER 02","Ditch or Culvert","","","","","49.1536","-123.0103","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:12,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101300","RCHMND PE2976 DOMESTIC WASTE WATER","Combined Sewer","","","","","49.1536","-123.0103","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:12,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101301","DEL LADNER PE3139 SEWAGE OUTFALL","Outfall","","","","","49.0858","-123.1056","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:12,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101310","SRY PE3434 STP EFFLUENT","Outfall","AFTER FINAL WEIR OF STP AT PLYWOOD PLANT","","","","49.1958","-122.9039","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:12,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101312","SRY PE3434 EXFILTRATION LAGOON","Outfall","SAMPLE TAKEN AT OUTFALL OF CARIFIER","","","","49.1928","-122.9031","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:12,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101316","PE-6271 01 INTERFOR FT LANGLEY DEBARK SLUDGE","Infiltration Pond","AT EXFILTRATION POND INLET","","","","49.1736","-122.5847","","GOAT- orthoimagery (NAD83)","","","6271","","","",NA,1996-11-01 10:44:12,1998-04-03 15:43:11,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1990-05-18,""
"E101325","N VAN D PE395 AT FINAL DISCHARGE","Outfall","TAKEN AT WIER ON DISCHARGE PIPE NEAR OUTFALL","","","","49.3036","-123.0094","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:12,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101328","PT MOOD PE2241 AT FINAL DISCHARGE","Outfall","OUTFALL FROM FINAL SETTLING POND AT BURRARD INLET","","","","49.2822","-122.8597","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:13,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101329","BBY PE3138 SHELL AT FINAL DISCHARGE","Outfall","AT SAMPLING VALVE ON DISCHARGE PIPE-WEST SIDE OF STORM WATER RETENTION POND","","","","49.2611","-122.9317","","GOAT- orthoimagery (NAD83)","","","3138","","","",NA,1996-11-01 10:44:13,1998-04-03 15:43:40,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1990-05-24,""
"E101334","ABTSFD PE4608 AT FINAL DISCHARGE","Outfall","AT FLOW NEASURING FLUME IN MANHOLE NORTH OF MAIN PLANT BUILDING","","","","49.0347","-122.2719","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:13,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101335","CHWK SARDIS PE4609 AT FINAL DISCHARGE","Outfall","AT PUMP HOUSE SUMP LOCATED AT 45438 WELLS ROAD, SARDIS","","","","49.1497","-121.9733","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:13,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101337","PITT MED PE6832 AT FINAL DISCHARGE","Outfall","AT STEEL TROUGH ON NORTH BANK OF FRASER R NEAR BARKER/LOG DECK","","","","49.2008","-122.6794","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:13,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101338","BBY PE6945 AT FINAL DISCHARGE","Outfall","AT SPILLWAY FROM LAGOON","","","","","","","","","","","","","",NA,1996-11-01 10:44:13,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101346","SRY RIVER RD PE5024 AT FINAL DISCHARGE","Outfall","AT POINT OF DISCHARGE FROM BLOWER","","","","","","","","","","","","","",NA,1996-11-01 10:44:13,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101348","BBY BURMOUNT PR 5476 AT FINAL DISCHARGE","Landfill","AT VALVE ON STORM WATER RUNOFF DISCHARGE LINE ORIGINATING FROMSOUTH CORNER OF LANDFILL DYKE","","","","49.2628","-122.9292","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:13,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101351","MISSION PE2653 AT FINAL DISCHARGE; SOUTH OF MAIN PROCESS BUILDING","Outfall","AT OUTFALL ON NORTH BANK OF FRASER RIVER DIRECTLY SOUTH OF MAIN PROCESS BUILDING","","","","49.1356","-122.2858","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:13,2005-04-12 14:48:55,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1984-11-30,""
"E101353","MISSION PE2653 AT FINAL DISCHARGE; SOUTH OF COLD STORAGE BUILDING","Outfall","AT OUTFALL ON NORTH BANK OF FRASER RIVER DIRECTLY SOUTH OF COLD STORAGE BUILDING","","","","49.1358","-122.285","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:13,2005-04-12 14:50:30,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Dennis Barlow from 20 Lower Mainland, Surrey",1984-11-30,""
"E101354","ABC RECYCLING PE4246 AT FINAL DISCHARGE","Infiltration Pond","FINAL CHAMBER OF HOLDING/SETTLING TANK INSIDE PLANT Comments:   LEGAL DESCRIPTION:  LOT 47 OF DL 155 GROUP 1 NWD PLAN 50037 EXCEPT                     R/W PLAN 68847","","","","49.1942","-122.9658","","GOAT- orthoimagery (NAD83)","","","4246","","","",NA,1996-11-01 10:44:13,1998-04-03 15:44:08,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by SUSAN WOODBINE from 20 Lower Mainland, Surrey",1990-05-17,""
"E101355","PE4648 AT FINAL DISCHARGE","Outfall","AT OUTFALL TO DITCH NEAR NORTH EAST CORNER OF PROPERTY FENCE LINE. (see notes tab)","","","","49.0997","-122.4475","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:13,2021-05-07 16:36:35,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by Jeremy Krogh from 20 Lower Mainland, Surrey",1984-11-30,""
"E101368","INTN`L FOREST PROD PA-2757 WOOD FIRED BOILER","Stack","AT BOILER STACK Comments: FACTORS FROM FACTOR SUMMARY, 8.2.2 HOGGED FUEL FIRED BOILER.","","","","49.2047","-122.6503","","1:50,000 scale map","","","2757","","","",NA,1996-11-01 10:44:13,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1990-05-18,""
"E101437","HARRSN PA1938 AT BOILER HOUSE STACK","Stack","AT BOILER HOUSE STACK","","","","49.1592","-122.1969","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:13,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1984-11-30,""
"E101641","RECOVERY BOILER (1.1) WESTERN PULP PA-1647","Stack","AT THE RECOVERY STACK","","","","49.6659","-123.2547","","Geographic Positioning System (Datum not known)","","","1647","","","",NA,1996-11-01 10:44:14,1997-12-08 09:10:51,"Created by  EMS from 20 Lower Mainland, Surrey","Updated by   from 20 Lower Mainland, Surrey",1990-05-28,""
"E101689","FIBERGLASS CANADA PA5387 -  AT OVEN STACK","Stack","AT OVEN STACK","","","","49.1311","-122.3211","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:15,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1990-05-22,""
"E101690","FIBERGLASS CANADA PA-5387 - AT COOLING STACK","Stack","AT COOLING STACK","","","","49.1311","-122.3211","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:15,NA,"Created by  EMS from 20 Lower Mainland, Surrey","",1990-05-22,""
"E101826","LAFARGE CANADA INC. (PE-365) CEMENT PLANT/COOLING WATER (APPENDIX 01)","Outfall","no sampling req`d","","","","50.6578","-120.0636","","1:50,000 scale map","","","365","","","",NA,1996-11-01 10:44:17,2017-07-13 13:41:41,"Created by  EMS from 30 Southern Region, Kamloops","Updated by  EMS from 30 Southern Region, Kamloops",1990-11-20,""
"E101950","WEYERHAEUSER - PULPMILL KAMLOOPS","Outfall","SAMPLE AT EFFLUENT PUMPHOUSE","","","","50.6925","-120.45","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:17,NA,"Created by  EMS from 30 Southern Region, Kamloops","",1984-11-30,""
"E102006","H.K. LUMBER-CANOE","Stack","WOOD WASTE BOILER STACK","","","","50.7553","-119.22","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:17,NA,"Created by  EMS from 30 Southern Region, Kamloops","",1984-11-30,""
"E102100","VILLAGE OF LYTTON (PE-91); APP 01;  SEWER SYSTEM OUTFALL","Outfall","SAMPLE AT SPIRAGESTER OUTFALL CHAMBER AT TOP OF SPIRAGESTER","","","","50.2289","-121.5825","","GOAT- 1:20,000 TRIM (NAD83)","","","91","","","",NA,1996-11-01 10:44:18,1997-11-28 09:39:22,"Created by  EMS from 30 Southern Region, Kamloops","Updated by COLLEEN LAVIOLETTE from 30 Southern Region, Kamloops",1990-09-13,""
"E102101","LILLOOET; SPIRAGESTER OUTFALL","Outfall","SAMPLE AT SPIRAGESTER OUTFALL CHAMBER AT TOP OF SPIRAGESTER","","","","50.6928","-121.9311","","1:50,000 scale map","","","","","","",NA,1996-11-01 10:44:18,NA,"Created by  EMS from 30 Southern Region, Kamloops","",1984-11-30,""
