"location_id","name","type","comment","country","state","county","latitude","longitude","horizontal_datum","horizontal_collection_method","vertical_datum","vertical_collection_method","location_groups","elevation","elevation_unit","standards","ea_closed_date","ea_ems_when_created","ea_ems_when_updated","ea_ems_who_created","ea_ems_who_updated","ea_established_date","ea_well_tag_id"
"E236096","PROSPECT LAKE SITE 13","Ditch or Culvert","Drainage pipe on the 5th fairway on the Prospect Lake Golf Course. About  half way down the fairway.","","","","48.5064","-123.4403","","1:50,000 scale map","","","","","","",NA,1999-02-08 14:07:44,NA,"Created by Rick Nordin from 10 Vancouver Island, Nanaimo","",1999-02-08,""
"E236120","CHRISTINA LAKE ALPINE RESORT ASSOCIATION BACKGROUND WELL","Well","background monitoring well","","","","49.1","-118.23","","1:50,000 scale map","","","15542","","","",NA,1999-02-10 14:16:56,2001-07-17 09:05:19,"Created by Ron TOWNSON from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson",1999-02-10,""
"E236121","CHRISTINA LAKE ALPINE RESORT ASSOCIATION - BH-1","Well","monitoring well	BH-1","","","","49.1","-118.23","","1:50,000 scale map","","","15542","","","",NA,1999-02-10 14:20:36,2001-07-17 09:05:19,"Created by Ron TOWNSON from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson",1999-02-10,""
"E236122","CHRISTINA LAKE ALPINE RESORT ASSOCIATION - BH - 2","Well","monitoring well	BH-2","","","","49.1","-118.23","","1:50,000 scale map","","","15542","","","",NA,1999-02-10 14:22:24,2001-07-17 09:05:20,"Created by Ron TOWNSON from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson",1999-02-10,""
"E236219","BLACKBURN CREEK","River, Stream, or Creek","Creek near mouth before it empties into Cusheon Lake.","","","","48.8192","-123.4736","","1:50,000 scale map","","","","","","",NA,1999-02-15 14:52:25,NA,"Created by Rick Nordin from 10 Vancouver Island, Nanaimo","",1999-02-15,""
"E236220","CUSHEON LAKE NORTH SHORE","Lake or Pond","Shallow station (0.3m) in the area where there are a number of residences. Site in front of the yellow house.","","","","48.8172","-123.4672","","1:50,000 scale map","","","","","","",NA,1999-02-15 14:56:49,NA,"Created by Rick Nordin from 10 Vancouver Island, Nanaimo","",1999-02-15,""
"E236221","CUSHEON LAKE - HOREL ROAD","Ditch or Culvert","Small stream/ditch at the end of Horel Road that drains into the bay at the south end of Cusheon Lake.","","","","48.8117","-123.4653","","1:50,000 scale map","","","","","","",NA,1999-02-15 15:00:29,NA,"Created by Rick Nordin from 10 Vancouver Island, Nanaimo","",1999-02-15,""
"E236222","CUSHEON LAKE SOUTH SHORE","Lake or Pond","Shallow station in 0.3m of water close to the shore. Access from Horel Road.","","","","48.8133","-123.4611","","1:50,000 scale map","","","","","","",NA,1999-02-15 15:05:19,NA,"Created by Rick Nordin from 10 Vancouver Island, Nanaimo","",1999-02-15,""
"E236223","CUSHEON LAKE -CUSHEON LAKE ROAD","Ditch or Culvert","Drainage to the lake on the north shore - in the low area near the Beddis Waterworks treatment plant.","","","","48.8175","-123.4672","","1:50,000 scale map","","","","","","",NA,1999-02-15 15:09:34,NA,"Created by Rick Nordin from 10 Vancouver Island, Nanaimo","",1999-02-15,""
"E236239","PR-02270 WELL AT TRANSFER STATION","Well","shallow well for fire-fighting water supply--questionable as leachate monitoring well - location  may be slightly off.","","","","54.7133","-127.0953","","GOAT- 1:20,000 TRIM (NAD83)","","","2270","","","",NA,1999-02-16 14:26:25,2021-02-23 17:41:53,"Created by   from 60 Skeena","Updated by  EMS from 60 Skeena",1999-02-16,""
"E236259","SEEPAGE INTO BULKLEY RIVER END OF DONALDSON ROAD","Seepage or Seepage Pools","Seepage thought to be from old west landfill site 7687.  A sample site is also located in Bulkley River at end of Donaldson Rd. (E237472) Comments: Seepage out of river bank at the end of Donaldson Road on the north side of the Bulkley River","","","","54.709999","-127.095197","","GOAT- 1:20,000 TRIM (NAD83)","","","7687","","","",NA,1999-02-16 15:25:05,2011-10-18 13:43:56,"Created by   from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",1999-02-16,""
"E236280","KELOWNA STP (ME 12211) STP INFLUENT ANALYSES","In-Plant","","","","","49.8642","-119.4836","","1:50,000 scale map","","","12211","","","",NA,1999-02-17 13:13:18,2001-07-17 09:05:26,"Created by Geri Huggins from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1994-02-23,""
"E236281","KELOWNA STP (ME12211) SLUDGE ANALYSES","In-Plant","Sludge monitoring requirments, sample of sludge every 6 months for a large list of parameters see OC ME12211","","","","49.8642","-119.4836","","1:50,000 scale map","","","12211","","","",NA,1999-02-17 13:18:32,2001-07-17 09:05:27,"Created by Geri Huggins from 80 Southern Region, Penticton","Updated by  EMS from 80 Southern Region, Penticton",1994-02-23,""
"E236299","ERRINGTON CEDAR PRODUCTS","Stack","sawmill cyclone","","","","49.2885","-124.3667","","1:20,000 scale map (Datum not known)","","","14212","","","",NA,1999-02-18 14:04:15,2023-02-07 11:17:06,"Created by BERNIE TAEKEMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo",1999-02-18,""
"E236300","ERRINGTON CEDAR PRODUCTS 2","Stack","chipper cyclone","","","","49.2885","-124.3667","","1:20,000 scale map (Datum not known)","","","14212","","","",NA,1999-02-18 14:07:25,2023-02-07 11:17:06,"Created by BERNIE TAEKEMA from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo",1999-02-18,""
"E236319","BH 1 STEWART LANDFILL MR 6774","Well","about centre of east side just inside electric fence 11m deep","","","","55.95174","-129.96658","","Geographic Positioning System (NAD83)","","","6774","","","",NA,1999-02-19 15:55:41,2014-01-07 13:36:53,"Created by   from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",1999-02-19,""
"E236320","BH 2 STEWART LANDFILL MR 6774","Well","about centre of north side just outside electric fence","","","","55.9528","-129.9667","","Geographic Positioning System (Datum not known)","","","6774","","","",NA,1999-02-19 15:57:46,2014-01-07 13:37:56,"Created by   from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",1999-02-19,""
"E236321","BH 3 STEWART LANDFILL MR 6774","Well","Northwest corner of landfill,  just inside electric fence.","","","","55.9527","-129.96886","","Geographic Positioning System (Datum not known)","","","6774","","","",NA,1999-02-19 16:00:30,2014-01-07 13:40:19,"Created by   from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",1999-02-19,""
"E236322","BH 4 STEWART LANDFILL MR 6774","Well","North side of landfill area, outside of electric fence.","","","","55.9531","-129.9669","","Geographic Positioning System (Datum not known)","","","6774","","","",NA,1999-02-19 16:02:34,2014-01-07 13:42:50,"Created by   from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",1999-02-19,""
"E236323","BH 5 STEWART LANDFILL MR 6774","Well","Southwest corner of landfill area.","","","","55.95149","-129.96953","","Geographic Positioning System (Datum not known)","","","6774","","","",NA,1999-02-19 16:04:00,2014-01-07 13:44:41,"Created by   from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",1999-02-19,""
"E236324","BARNACHEZ CREEK UPSTREAM OF STEWART LANDFILL","River, Stream, or Creek","About 20 metres upstream of bridge on access road to landfill.","","","","55.95422","-129.96922","","Geographic Positioning System (Datum not known)","","","6774","","","",NA,1999-02-19 16:06:27,2014-01-07 13:45:46,"Created by   from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",1999-02-19,""
"E236325","BARNACHEZ CREEK DOWN STREAM OF STEWART LANDFILL","River, Stream, or Creek","Downstream of landfill and about 100 metres upstream from confluence with Bear River.","","","","55.95198","-129.97198","","Geographic Positioning System (Datum not known)","","","6774","","","",NA,1999-02-19 16:07:47,2014-01-07 13:47:22,"Created by   from 60 Skeena","Updated by Julia Kokelj from 60 Skeena",1999-02-19,""
"E236379","NOVAGAS CANADA LTD. (PE-15819) RUN-OFF CONTROL","Irrigation Spray/Sludge","spray irrigation of collected surface run-off Comments: Lat. & Long. updated Sept 7/01 to coordinates of Prince George regional office.","","","","56.582656","-121.253085","","1:50,000 scale map","","","15819","0","m","",NA,1999-02-24 13:05:24,2023-02-07 11:17:06,"Created by Steve Hunsberger from 70 Omineca-Peace, Prince George","Updated by  EMS from 70 Omineca-Peace, Prince George",1999-02-24,""
"E236439","KEMESS MINE - AURICO METALS - PE15335 - WQ-WTP","Infiltration Pond","Sewage Treatment Plant effluent discharge to Mill Area Sedimentation Pond.","","","","56.991762","-126.763148","","World Geodetic System 1984","","","15335","","","",NA,1999-03-03 15:30:33,2018-09-12 14:38:18,"Created by John Clark from 70 Omineca-Peace, Prince George","Updated by Tomesine Gulbaek-Pearce from 70 Omineca-Peace, Prince George",1999-03-03,""
"E236440","M & B;CHINA CREEK - SAMPLE #1","Outfall","Oil/water separator on the East side of the shop at the China Creek dryland sort","","","","49.15","-124.7944","","Geographic Positioning System (Datum not known)","","","","4","m","",NA,1999-03-03 16:37:16,1999-03-03 16:45:43,"Created by Wayne White from 10 Vancouver Island, Nanaimo","Updated by Wayne White from 10 Vancouver Island, Nanaimo",1999-03-03,""
"E236441","M & B; CHINA CREEK - SAMPLE POINT #2","Outfall","Oil/water seperator on the West side of the shop on the dryland sort.","","","","49.15","-124.7917","","Geographic Positioning System (Datum not known)","","","","4","m","",NA,1999-03-03 16:41:10,1999-03-03 16:46:23,"Created by Wayne White from 10 Vancouver Island, Nanaimo","Updated by Wayne White from 10 Vancouver Island, Nanaimo",1999-03-03,""
"E236442","M & B; CHINA CREEK - SAMPLE POINT #3","Outfall","Water treatmant pond discharge on the south side of the dryland sort","","","","49.15","-124.7917","","Geographic Positioning System (Datum not known)","","","","4","m","",NA,1999-03-03 16:44:10,NA,"Created by Wayne White from 10 Vancouver Island, Nanaimo","",1999-03-03,""
"E236461","FOWLER CREEK @ YANKEE FLATS RD","River, Stream, or Creek","Go S on Salmon R Rd through Silver Cr community.  Turn right on Yankee Flats Rd. Go ~ 7 km to Fowler Cr culvert crossing and sample D/S in plunge pool.","","","","50.5272","-119.3778","","Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-04 12:05:59,1999-03-12 09:16:37,"Created by Marg Sidney from 30 Southern Region, Kamloops","Updated by Marg Sidney from 30 Southern Region, Kamloops",1999-03-04,""
"E236462","SPA CREEK @ YANKEE FLATS ROAD","River, Stream, or Creek","Go S down Salmon R Rd from Salmon Arm through Silver Cr community.  Turn right on Yankee Flats Rd and travel ~ km.  Watch for Spa Cr on right hand side.  A drop structure is visible on the right.  Walk ~ 45 m U/S of this structure to permanent surface flo","","","","50.5422","-119.3789","","Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-04 12:16:03,1999-03-12 09:19:28,"Created by Marg Sidney from 30 Southern Region, Kamloops","Updated by Marg Sidney from 30 Southern Region, Kamloops",1999-03-04,""
"E236463","SILVER CREEK @ NORTH FORK","River, Stream, or Creek","Travel S on Salmon River road to the community of Silver Creek.  Turn right at the store.  Park at trailer park.  Walk ~50 m U/S.  Cross Silver Cr and sample U/S at N Fork confluence.","","","","50.5908","-119.3692","","Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-04 12:21:32,2001-08-13 15:44:29,"Created by Marg Sidney from 30 Southern Region, Kamloops","Updated by Judith R. Burke from 30 Southern Region, Kamloops",1999-03-04,""
"E236464","WALL CREEK @ SALMON RIVER ROAD","River, Stream, or Creek","Go S from Salmon Arm on Salmon R Rd past Johnson Rd.  Wall Cr crosses the Salmon R Rd (culvert) ~ 400 m beyond Johnson.  Sample D/S of road.  (Maybe intermittent flow.)","","","","50.6153","-119.3664","","Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-04 12:24:05,1999-03-12 09:27:42,"Created by Marg Sidney from 30 Southern Region, Kamloops","Updated by Marg Sidney from 30 Southern Region, Kamloops",1999-03-04,""
"E236465","GREIR CREEK @ POD","River, Stream, or Creek","Go S from Salmon Arm on Salmon R Rd.  Turn right on Branchflower Rd.  Go across Salmon R bridge and continue on Branchflower Rd (this is a 90 deg left turn) ~ 1/2 km.  Sample 30 m U/S where Greir Cr crosses road @ POD","","","","50.6264","-119.3886","","Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-04 12:27:59,1999-03-12 09:09:31,"Created by Marg Sidney from 30 Southern Region, Kamloops","Updated by Marg Sidney from 30 Southern Region, Kamloops",1999-03-04,""
"E236466","M & B; SPROAT LAKE - REFUSE AREA DRAINAGE","Outfall","Drainage from refuse storage area as it enters a small, unnamed creek.","","","","49.2333","-124.85","","Geographic Positioning System (Datum not known)","","","","50","m","",NA,1999-03-04 12:31:49,1999-03-04 13:40:58,"Created by Wayne White from 10 Vancouver Island, Nanaimo","Updated by Wayne White from 10 Vancouver Island, Nanaimo",1999-03-04,""
"E236467","GORDON CREEK @ PRIVATE PROPERTY","River, Stream, or Creek","Go S down Salmon R Rd and turn right onto 70th Ave.  Cross Salmon River bridge and travel ~ 300 m.  Turn left onto private property (see notes tab) & cross 2 fields (~600 m) to Gordon Cr.  Sample U/S at old bridge.","","","","50.6589","-119.3756","","Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-04 12:39:20,2021-05-07 15:45:17,"Created by Marg Sidney from 30 Southern Region, Kamloops","Updated by Jeremy Krogh from 30 Southern Region, Kamloops",1999-03-04,""
"E236468","KWINSHATIN CREEK U/S HWY #5","River, Stream, or Creek","","","","","50.0172","-120.8218","","Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-04 12:42:02,2000-04-12 11:35:05,"Created by Marg Sidney from 30 Southern Region, Kamloops","Updated by Marg Sidney from 30 Southern Region, Kamloops",1999-03-04,""
"E236470","PACIFIC REGENERATION TECHNOLOGIES (PE-15183) EFFLUENT STORAGE POND","Irrigation Spray/Sludge","","","","","49.5992","-117.0419","","GOAT- 1:20,000 TRIM (NAD83)","","","15183","","","",NA,1999-03-04 13:25:02,2000-02-29 15:49:49,"Created by HUGH AULD from 40 Kootenay, Nelson","Updated by HUGH AULD from 40 Kootenay, Nelson",1999-03-04,""
"E236471","PACIFIC REGENERATION TECHNOLOGIES (PE-15183) MONITORING WELL","Well","Well is located between storage pond and main road.","","","","49.6008","-117.0408","","GOAT- 1:20,000 TRIM (NAD83)","","","15183","","","",NA,1999-03-04 13:28:58,2021-02-23 17:41:53,"Created by HUGH AULD from 40 Kootenay, Nelson","Updated by  EMS from 40 Kootenay, Nelson",1999-03-04,""
"E236472","M&B SPROAT LAKE - WATER TREATMENT POND DISCHARGE","Outfall","Sample the discharge from the water treatment pond before it runs into the bush.","","","","49.2333","-124.85","","Geographic Positioning System (Datum not known)","","","","50","m","",NA,1999-03-04 13:36:05,2003-02-13 10:11:12,"Created by Wayne White from 10 Vancouver Island, Nanaimo","Updated by JOHN YAXLEY from 10 Vancouver Island, Nanaimo",1999-03-04,""
"E236473","M&B; SPROAT LAKE - UNNAMED CREEK AFTER MIXING","Outfall","Sample at the lower crossing of the unnamed creek after the effluent from the water treatment pond enters the creek. approximately 200 metres upstream of the Somass estuary.","","","","49.2333","-124.85","","Geographic Positioning System (Datum not known)","","","","50","m","",NA,1999-03-04 13:45:03,NA,"Created by Wayne White from 10 Vancouver Island, Nanaimo","",1999-03-04,""
"E236474","M&B; BROWNS BAY - WATER TREATMENT POND","Outfall","Diacharge sampled at the outlet of the water treatment pond prior to entering Great Central Lake.","","","","49.3492","-125.0908","","Geographic Positioning System (Datum not known)","","","","80","m","",NA,1999-03-04 13:50:39,NA,"Created by Wayne White from 10 Vancouver Island, Nanaimo","",1999-03-04,""
"E236475","COULSON`S LOGGING; TOQUART BAY - NORTH POND","Outfall","Discharge from the north treatment pond at the Coulson Logging dryland sort at Toquart Bay.","","","","49.0167","-125.3583","","Geographic Positioning System (Datum not known)","","","","4","m","",NA,1999-03-04 14:07:23,NA,"Created by Wayne White from 10 Vancouver Island, Nanaimo","",1999-03-04,""
"E236476","COULSON LOGGING; TOQUART BAY - SOUTH POND","Outfall","Discharge fro the south pond at Coulson Logging`s Toquart Bay dryland sort","","","","49.0167","-125.3583","","Geographic Positioning System (Datum not known)","","","","5","m","",NA,1999-03-04 14:11:03,2017-07-13 13:41:42,"Created by Wayne White from 10 Vancouver Island, Nanaimo","Updated by  EMS from 10 Vancouver Island, Nanaimo",1999-03-04,""
"E236478","DIVER BROOK UPSTREAM OF DIVER LAKE (NANAIMO)","Storm Sewer","located on Shenton Rd across from Steve Marshall Motors - upstream side of culvert on Shenton Rd","","","","49.2062","-124.0155","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:29:54,1999-03-09 09:01:58,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236479","WHALLEY CREEK AT MORNINGSIDE DRIVE (NANAIMO)","Storm Sewer","located at Morningside Drive off of Hammond Bay Rd - upstream side of culvert","","","","49.231","-123.9667","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:30:53,1999-03-09 09:05:10,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236480","COTTLE CREEK AT HAMMOND BAY ROAD (NANAIMO)","Storm Sewer","located on upstream side of Hammond Bay Road at culvert","","","","49.2056","-123.9706","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:31:21,1999-03-09 09:15:17,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236481","DEPARTURE CREEK AT WOOD STREAM PARK (NANAIMO)","Storm Sewer","located upstream of Bay Street culvert just above overflow channel","","","","49.2056","-123.9706","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:31:55,1999-03-09 09:25:23,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236482","NORTHFIELD CREEK IN BEACH ESTATES PARK (NANAIMO)","Storm Sewer","located just below second footbridge up from tidewater -in Beach Estates Park","","","","49.1933","-123.9576","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:32:34,1999-03-09 09:28:04,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236483","ST GEORGE CREEK AT STEWART AVENUE (NANAIMO)","Storm Sewer","located just upstream of Stewart Avenue culvert","","","","49.1797","-123.9459","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:33:12,1999-03-09 09:30:12,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236484","MILLSTONE RIVER AT BOWEN PARK NEAR WALL ST (NANAIMO)","Storm Sewer","located in Bowen Park near Wall Street - just below closed foot bridge and picnic shelter","","","","49.1722","-123.9447","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:33:50,2001-08-13 13:43:12,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by Judith R. Burke from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236485","CATSTREAM AT PARK AVENUE","Storm Sewer","located just above confluence with Chase River - near Park Avenue - upstream side of culvert","","","","49.1482","-123.9449","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:34:17,1999-03-09 09:34:54,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236486","CHASE RIVER AT HIGHWAY","Storm Sewer","located downstream of highway crossing just below pumping station","","","","49.1342","-123.9211","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:35:22,2001-08-22 08:27:40,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by Judith R. Burke from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236487","NEEDHAM STREET STORM DRAIN AT TIDEWATER (NANAIMO)","Storm Sewer","located at base of Needham Street - new cement culvert at tidewater","","","","49.1536","-123.9286","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:35:57,1999-03-09 09:39:20,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236488","WEXFORD CREEK AT 13TH ST","Storm Sewer","located downstream of Nanaimo Parkway underpass/culvert","","","","49.1253","-123.922","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:36:35,1999-03-09 10:47:31,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236489","RICHARDS CREEK AT PORTER ROAD","Storm Sewer","located just downstream of Porter Road culvert","","","","49.1052","-123.9216","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:37:01,1999-03-09 10:49:11,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236490","NORTH WEXFORD CREEK UPSTREAM OF OVERFLOW AT 12TH CULVERT","Storm Sewer","located on 12th Street near highway","","","","49.4073","-123.9238","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:37:34,1999-03-09 10:55:20,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236491","BECK CREEK AT CEDAR HIGHWAY","Storm Sewer","located just downstream of Cedar Highway bridge and highway settling pond","","","","49.1236","-123.9144","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:38:28,2001-08-22 08:18:57,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by Judith R. Burke from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236493","HOLDEN CREEK AT MACMILLAN ROAD","Storm Sewer","located upstream of highway, below agricultural drainage ditch and storm drainage","","","","49.1282","-123.863","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:39:25,1999-03-09 11:04:48,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236494","YORK CREEK AT HYDRO RIGHT OF WAY","Storm Sewer","located at hydro right of way to the south of Raines Road just upstream of estuary","","","","49.1781","-123.0037","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:39:54,1999-03-09 11:06:40,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236495","PARKWAY BROOK AT EAST WELLINGTON RD OVERPASS","Storm Sewer","located on north side of Nanaimo Parkway, just downstream of East Wellington Rd overpass and upstream of Millstone River","","","","49.1781","-123.0037","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:40:24,1999-03-09 11:08:48,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236496","STORM DRAIN BELOW LOG STORAGE LOCATED ABOVE COASTLAND","Storm Sewer","located below log storage area at Woodhouse and Eaton Streets","","","","49.1476","-123.9312","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:40:52,1999-03-09 11:13:13,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236497","NO NAME CREEK AT OLD DOLLING FARM","Storm Sewer","located at Old Dolling Farm off of Fielding Road, downstream of old Nanaimo landfill","","","","49.1284","-123.9083","","Differential Geographic Positioning System (Datum not known)","","","","","","",NA,1999-03-05 10:41:24,1999-03-09 11:12:28,"Created by John Deniseger from 10 Vancouver Island, Nanaimo","Updated by John Deniseger from 10 Vancouver Island, Nanaimo",1999-03-05,""
"E236499","TROJAN CK SPAWNING CHANNEL","River, Stream, or Creek","Take HVC Bethlehem road to inlet end of Trojan Pond.  Sample from spawning channel where it enters Trojan Pond.","","","","50.5183","-121.0008","","GOAT- 1:20,000 TRIM (NAD83)","","","","1370","m","",NA,1999-03-08 09:16:47,1999-03-08 09:38:31,"Created by Bob Grace from 30 Southern Region, Kamloops","Updated by Bob Grace from 30 Southern Region, Kamloops",1999-03-08,""
"E236519","PE 15641 Wastewater Treatment Facility","Outfall","DISCHARGE TO THE FRASER RIVER FROM A BOAT BUILDING OPER.","","","","49.1736","-122.4572","","GOAT- orthoimagery (NAD83)","","","15641","","","",NA,1999-03-09 14:53:51,2021-04-06 16:11:03,"Created by Sisto Bosa from 20 Lower Mainland, Surrey","Updated by Database Link for EMA from 20 Lower Mainland, Surrey",1999-03-09,""
"E236520","SHAWNIGAN CREEK UPSTREAM PE12302","River, Stream, or Creek","Comments: Lat. & Long. updated Sept13/01 to coordinates of Nanaimo regional office.","","","","48.660712","-123.572234","","1:50,000 scale map","","","","0","m","",NA,1999-03-09 15:07:02,2013-08-01 13:26:32,"Created by Al Spidel from 10 Vancouver Island, Nanaimo","Updated by Rosie Barlak from 10 Vancouver Island, Nanaimo",1999-03-09,""
"E236521","SCHOOL DISTRICT #65 INTERCEPTOR DITCH","Ditch or Culvert","discharge from lower sports field Comments: Lat. & Long. updated Sept13/01 to coordinates of Nanaimo regional office.","","","","49","-124","","1:50,000 scale map","","","","0","m","",NA,1999-03-09 15:17:38,2001-09-13 11:00:03,"Created by Al Spidel from 10 Vancouver Island, Nanaimo","Updated by JOHN YAXLEY from 10 Vancouver Island, Nanaimo",1999-03-09,""
"E236522","SHAWNIGAN CREEK 100M DOWNSTREAM PE12302","River, Stream, or Creek","downstream from lower sports field discharge Comments: Lat. & Long. updated Sept13/01 to coordinates of Nanaimo regional office.","","","","49","-124","","1:50,000 scale map","","","","0","m","",NA,1999-03-09 15:20:59,2001-09-13 11:00:40,"Created by Al Spidel from 10 Vancouver Island, Nanaimo","Updated by JOHN YAXLEY from 10 Vancouver Island, Nanaimo",1999-03-09,""
"E236583","CITY OF KAMLOOPS (PE-399) INFLUENT FLOW","In-Plant","As of May 19, 2022, the following coordinate under this EMS # is listed as 50.698200, -120.476000, but they do not match with influent flow location in the Kamloops' WWTP. coorindates align with old outfall location, which is now an emergency outfall.","","","","50.6982","-120.476","","GOAT- 1:20,000 TRIM (NAD83)","","","399","","","",NA,1999-03-11 11:41:50,2022-05-19 14:17:03,"Created by   from 30 Southern Region, Kamloops","Updated by KRISTINA MOSELEY from 30 Southern Region, Kamloops",1999-03-11,""
"E236626","GARDOM LAKE  @SOUTH BASIN OFF TURTLE ISLAND","Lake or Pond","Limnology station at the deepest point of the lake (25 m) just east of Turtle Is.","","","","50.602835","-119.203267","","Geographic Positioning System (NAD83)","","","","545","m","",NA,1999-03-16 15:08:40,2010-04-16 15:04:53,"Created by Rick Nordin from 80 Southern Region, Penticton","Updated by Robert Gibson from 80 Southern Region, Penticton",1999-03-16,""
"E236666","SOOKE RIVER ABOVE DEER TRAILS","River, Stream, or Creek","U/S CONFLUENCE OF MARY VINE CREEK.","","","","48.4403","-123.7181","","1:20,000 scale map (Datum not known)","","","","","","",NA,1999-03-22 12:47:02,NA,"Created by Tom Webber from 10 Vancouver Island, Nanaimo","",1999-03-22,""
"E236667","SOOKE RIVER ABOVE CHARTERS RIVER","River, Stream, or Creek","OUTSIDE DRAINAGE BASIN.","","","","48.4194","-123.7139","","1:20,000 scale map (Datum not known)","","","","","","",NA,1999-03-22 12:53:32,NA,"Created by Tom Webber from 10 Vancouver Island, Nanaimo","",1999-03-22,""
